Date,Symbols,Close,High,Low,Open,Volume
2020-02-05,PFE,35.65,36.025,35.325,35.353,29908717
2020-02-05,BNTX,29.25,34.0,28.69,34.0,405004
2020-02-05,MRNA,20.05,21.2,19.67,20.99,2656824
2020-02-04,AMZN,2049.67,2059.8,2015.37,2029.88,5289338
2020-02-04,GOOGL,1445.41,1467.34,1422.03,1454.49,4793967
2020-02-04,FB,209.83,210.6,205.203,206.617,19628890
2020-02-04,PFE,35.203,35.718,35.146,35.567,31642671
2020-02-04,BNTX,32.92,32.92,29.17,29.17,137590
2020-02-04,MRNA,20.87,20.88,19.75,20.09,1824436
2020-02-03,AMZN,2004.2,2048.5,2000.25,2010.6,5899094
2020-02-03,GOOGL,1482.6,1486.3,1456.61,1461.65,3608760
2020-02-03,FB,204.19,205.14,202.5,203.44,15510509
2020-02-03,PFE,35.036,35.525,34.84,34.988,21205528
2020-02-03,BNTX,30.27,30.69,28.78,29.8,177606
2020-02-03,MRNA,20.38,21.06,19.7,20.66,3214618
2020-01-31,AMZN,2008.72,2055.72,2002.27,2051.47,15567283
2020-01-31,GOOGL,1432.78,1469.67,1427.06,1467.86,2191075
2020-01-31,FB,201.91,208.69,201.06,208.43,31359917
2020-01-31,PFE,34.783,34.978,34.465,34.502,34429064
2020-01-31,BNTX,29.21,30.95,28.5,30.36,138722
2020-01-31,MRNA,20.51,21.32,20.05,21.14,2833631
2020-01-30,AMZN,1870.68,1872.87,1850.61,1858.0,6327438
2020-01-30,GOOGL,1454.25,1455.25,1435.0,1438.1,1355472
2020-01-30,FB,209.53,211.43,204.75,206.53,48775500
2020-01-30,PFE,34.625,34.718,34.269,34.651,32826711
2020-01-30,BNTX,29.9,31.19,28.58,30.7,228589
2020-01-30,MRNA,20.99,21.74,20.8,21.05,3061810
2020-01-29,AMZN,1858.0,1874.75,1855.02,1864.0,2101390
2020-01-29,GOOGL,1456.7,1464.14,1445.39,1458.46,1081964
2020-01-29,FB,223.23,224.2,218.45,221.44,33610005
2020-01-29,PFE,34.746,35.486,34.718,35.245,35073793
2020-01-29,BNTX,31.8,33.95,31.74,33.95,184232
2020-01-29,MRNA,20.55,22.34,20.45,22.23,4675832
2020-01-28,AMZN,1853.25,1858.11,1830.02,1840.5,2808040
2020-01-28,GOOGL,1450.5,1454.8,1430.36,1441.74,1486586
2020-01-28,FB,217.79,218.74,213.52,216.14,13413835
2020-01-28,PFE,35.262,36.512,35.087,36.354,72039065
2020-01-28,BNTX,34.22,34.83,32.6,34.04,165171
2020-01-28,MRNA,22.36,23.5,21.8501,23.5,5649269
2020-01-27,AMZN,1828.34,1841.0,1815.34,1820.0,3528509
2020-01-27,GOOGL,1431.73,1436.58,1419.5,1431.54,1706566
2020-01-27,FB,214.87,216.06,212.5,213.1,13810655
2020-01-27,PFE,37.132,37.38,36.289,36.438,32800247
2020-01-27,BNTX,33.2,34.535,32.75,33.24,119995
2020-01-27,MRNA,22.74,23.12,21.12,22.1,10294739
2020-01-24,AMZN,1861.64,1894.99,1847.44,1891.37,3766181
2020-01-24,GOOGL,1466.17,1494.2,1463.18,1492.82,1489280
2020-01-24,FB,217.94,221.78,216.11,220.8,11905824
2020-01-24,PFE,36.817,37.879,36.644,37.852,35036979
2020-01-24,BNTX,34.99,35.9,33.5663,35.32,209687
2020-01-24,MRNA,21.12,21.8793,20.9,21.6,2947764
2020-01-23,AMZN,1884.58,1889.98,1872.76,1885.11,2484613
2020-01-23,GOOGL,1484.69,1493.5,1480.32,1487.55,1332562
2020-01-23,FB,219.76,221.485,219.27,220.75,11195000
2020-01-23,PFE,37.639,37.751,37.102,37.204,27858991
2020-01-23,BNTX,36.7,37.55,35.31,37.21,192946
2020-01-23,MRNA,21.47,22.65,21.4,22.17,3663943
2020-01-22,AMZN,1887.46,1902.5,1883.34,1896.09,3216257
2020-01-22,GOOGL,1484.17,1500.58,1482.66,1489.73,1422946
2020-01-22,FB,221.32,222.75,221.28,222.31,12212814
2020-01-22,PFE,37.158,37.362,36.956,37.279,18571763
2020-01-22,BNTX,38.88,39.03,36.75,37.61,318222
2020-01-22,MRNA,21.97,23.2,21.7,22.08,10920657
2020-01-21,AMZN,1892.0,1894.27,1860.0,1865.0,3707785
2020-01-21,GOOGL,1482.25,1489.88,1470.21,1479.0,2446601
2020-01-21,FB,221.44,222.37,219.12,222.155,14275784
2020-01-21,PFE,37.297,37.594,37.158,37.335,23720491
2020-01-21,BNTX,36.54,36.54,33.5132,33.79,264481
2020-01-21,MRNA,20.94,21.49,20.645,20.79,2089578
2020-01-17,AMZN,1864.72,1886.64,1857.25,1885.89,3997340
2020-01-17,GOOGL,1479.52,1480.55,1456.55,1462.54,2621175
2020-01-17,FB,222.14,222.29,220.53,222.03,15905944
2020-01-17,PFE,37.454,37.727,37.372,37.511,23687872
2020-01-17,BNTX,33.18,33.6,30.33,33.05,615260
2020-01-17,MRNA,20.62,21.5,20.55,21.5,3348525
2020-01-16,AMZN,1877.94,1885.59,1866.02,1882.99,2659493
2020-01-16,GOOGL,1450.16,1450.7,1440.0,1445.45,1304040
2020-01-16,FB,221.77,222.63,220.39,222.57,10015288
2020-01-16,PFE,37.546,37.718,37.282,37.714,16640645
2020-01-16,BNTX,32.25,35.9,31.275,35.75,692185
2020-01-16,MRNA,21.01,21.87,20.77,21.68,4928102
2020-01-15,AMZN,1862.02,1878.86,1855.09,1872.25,2896592
2020-01-15,GOOGL,1439.2,1440.78,1431.66,1433.02,1077519
2020-01-15,FB,221.15,221.68,220.14,220.61,10036475
2020-01-15,PFE,37.603,37.787,37.141,37.158,24551803
2020-01-15,BNTX,34.55,39.85,33.6,35.3,361022
2020-01-15,MRNA,20.24,20.58,19.94,19.94,2054963
2020-01-14,AMZN,1869.44,1887.11,1858.55,1885.88,3446381
2020-01-14,GOOGL,1430.59,1442.63,1427.77,1440.0,1305636
2020-01-14,FB,219.06,222.38,218.63,221.61,13315361
2020-01-14,PFE,37.049,37.058,36.337,36.455,21467999
2020-01-14,BNTX,34.53,35.475,33.22,35.3,266343
2020-01-14,MRNA,20.0,20.4979,19.55,20.45,1782859
2020-01-13,AMZN,1891.3,1898.0,1880.8,1891.31,2785844
2020-01-13,GOOGL,1440.03,1441.48,1425.37,1435.25,1537317
2020-01-13,FB,221.91,221.97,219.21,219.597,14494517
2020-01-13,PFE,36.438,36.773,36.254,36.631,15795314
2020-01-13,BNTX,37.83,41.32,35.26,41.01,459593
2020-01-13,MRNA,20.26,20.36,18.6,19.26,2207943
2020-01-10,AMZN,1883.16,1906.94,1880.0,1905.37,2856959
2020-01-10,GOOGL,1428.96,1434.94,1419.6,1429.47,1313178
2020-01-10,FB,218.06,219.88,217.42,219.2,12127432
2020-01-10,PFE,36.512,36.635,36.031,36.041,22121594
2020-01-10,BNTX,39.68,44.99,38.2101,44.99,369139
2020-01-10,MRNA,19.14,21.0,19.05,21.0,4504819
2020-01-09,AMZN,1901.05,1917.82,1895.8,1909.89,3174962
2020-01-09,GOOGL,1419.79,1428.68,1410.21,1421.93,1661438
2020-01-09,FB,218.3,218.38,216.278,217.54,12679579
2020-01-09,PFE,35.956,36.307,35.864,36.307,22547246
2020-01-09,BNTX,43.27,46.71,42.71,46.55,234919
2020-01-09,MRNA,18.4,18.55,17.9,18.0,1531344
2020-01-08,AMZN,1891.97,1911.0,1886.44,1898.04,3511966
2020-01-08,GOOGL,1405.04,1411.85,1392.63,1394.82,1766274
2020-01-08,FB,215.22,216.24,212.612,213.0,13492703
2020-01-08,PFE,36.113,36.262,35.827,35.836,16833091
2020-01-08,BNTX,45.1,46.33,44.18,44.3,193946
2020-01-08,MRNA,17.98,18.08,17.76,17.99,1041551
2020-01-07,AMZN,1906.86,1913.89,1892.04,1904.5,4134010
2020-01-07,GOOGL,1395.11,1403.5,1391.56,1400.46,1726456
2020-01-07,FB,213.06,214.58,211.75,212.82,15111857
2020-01-07,PFE,35.827,36.177,35.762,36.17,20665308
2020-01-07,BNTX,43.34,48.85,41.18,47.4,562383
2020-01-07,MRNA,17.78,18.32,17.68,18.15,1461935
2020-01-06,AMZN,1902.88,1903.69,1860.0,1860.0,4065698
2020-01-06,GOOGL,1397.81,1398.32,1351.0,1351.63,2339343
2020-01-06,FB,212.6,212.78,206.52,206.7,17073861
2020-01-06,PFE,35.947,36.059,35.782,35.892,16185177
2020-01-06,BNTX,44.58,45.0,40.1,40.11,333286
2020-01-06,MRNA,18.13,18.74,18.01,18.7,1606505
2020-01-03,AMZN,1874.97,1886.2,1864.5,1864.5,3766604
2020-01-03,GOOGL,1361.52,1373.75,1347.32,1348.0,1170629
2020-01-03,FB,208.67,210.4,206.95,207.214,11197416
2020-01-03,PFE,35.993,36.281,35.752,35.8,15315676
2020-01-03,BNTX,40.05,41.2501,36.42,38.0,176045
2020-01-03,MRNA,18.89,19.36,18.72,19.02,1750976
2020-01-02,AMZN,1898.01,1898.01,1864.15,1875.0,4035910
2020-01-02,GOOGL,1368.68,1368.68,1346.49,1348.41,1364265
2020-01-02,FB,209.78,209.79,206.27,206.75,12090707
2020-01-02,PFE,36.187,36.383,35.943,36.337,16946674
2020-01-02,BNTX,38.5,38.5,35.36,35.75,139671
2020-01-02,MRNA,19.23,19.81,18.88,19.57,1229434
